	FSS19F	JC2F	FUR1F	FSS217F	FSS221F	BAT4F	FUR5F	BRD2F	BAT1F	CLC5F	BRD3F	CLC2F	FS4F	CLC11F	FSS13F	FSS10F	FSS4F	FSS16F	FSS22F	JC8F	CLC8F	FS10F	FS7F	JC4F	FSS12071110	FSS1207114	FSS12071122	FSS1109241	FSS12071222	FSS11092467	FSS12071213	FSS12071216	FSS11092468	FSS1207111	FSS12071119	FSS11092477	FSS11092470	FSS12071204	FSS12071207	FSS12071201	FSS12071113	FSS1109245	FSS11092474	FSS12071219	FSS12071228	FSS12071210	FSS12071116	FSS1207117	FSS12071225	ELMA13081416	ELMA1308141	ELMA13081418	ELMA13081411	ELMA13081417	ELMA1308143	ELMA1308145	ELMA1308146	ELMA1308142	ELMA1308144	PARA14052533	ELMA14061233	PARA14052625	FS14050225	JC14041816	FSS14050317	ELMA14060527	ELMA14060517	ELMA14061217	PARA14052525	PARA14052513	ELMA1406055	JC1404181	ELMA14060518	ELMA14061221	ELMA1406121	PARA14052613	PARA1405269	PARA1405295	ELMA1406059	ELMA14060540	FSS1405039	FS1405021	PARA1405291	ELMA14060547	PARA14052529	PARA1405251	JC1404186	PARA1405261	ELMA14060522	PARA1405259	FSS14050313	PARA1405265	BAT1404181	PARA14052517	CLC1404207	FS1405029	ELMA14060523	ELMA1406125	PARA1405299	JC14041811	PARA1405241	BRD1404191	FS14050221	FS14050217	ELMA14061229	FSS1405021	PARA14052617	PARA14052813	PARA14052917	ELMA14060531	FSS1405035	PARA14052913	PARA14052629	ELMA1406051	FW1404211	ELMA14060544	PARA1405255	ELMA14061225	PARA14052921	PARA14052925	PARA1405285	ELMA14060513	PARA14052621	FS1405025	CLC1404201	ELMA14060532	PARA1405281	ELMA1406129	ELMA14061213	ELMA14060536	FS14050213	FSS1405031	ZL1404181	PARA1405289	PARA14052521	RSS14062113	CC14062037	CC14062013	CC14062025	CC1406201	CC14062017	RSS1406241	CC1406205	CC1406209	CC14062021	RSS1406215	RSS1406211	RSS1406245	WCS1406239	CC14062033	WCS1406235	WCS14062313	WCS1406231	CC14062029	RSS1406219	TOR14050437	TOR14050413	TOR14050441	TOR14050445	TOR14050425	TOR1405041	TOR1405049	TOR14050421	TOR14050429	TOR14050417	TOR14050433	TOR1405045	TOR14050449	CRY14050521	CRY14050513	CRY1405051	CRY1405059	CRY14050517	CRY1405055
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Thelebolales;f__Pseudeurotiaceae	0	0.003292568	0	0.026781151	0.001349528	0	0	0.001636126	0.000224215	0.001631026	0.001506478	0.003753351	0.016143498	0	0.007197816	0.003125	0.000332889	0.001244091	0.002595476	0	0.001130582	0.005938242	0.007800312	0	0	0	0.001221575	0.00585063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000497636	0	0	0	0	0	0	0	0	0	0	5.34E-05	0.000101543	0	0.001392273	0	0	0	0	0.000895255	0.000418235	0.012894376	0	0	0	0.000948407	0	0.00074664	0	0	0.001180638	0	0	0	0.000393236	0	0	0	0.000361795	0	0.002304147	0	0.015523933	0.00304414	0.000417711	0	0	0.002678779	0	0.012001116	0	0.001739563	0	0	0	0	0	0.000226142	0	0	0	0	0.010436433	0.015115207	0	0	0	0	0	0.058221595	0	0.001724138	0.018704634	0.004259851	0	0	0.00365408	0.295070898	0.003737154	0.001392273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002900052	0.002671826	0.013061412	0.000165207	0	0.001182266	0.057155451	0.001235548	0.000664641	0.001987892	0.004306723	0.000468077	0	0.000179743	0	0.000625167	0	0.000894254	0
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Thelebolales;f__Thelebolaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.048493976	0	0	0	0.001172677	0	0	0	0.017114914	0	0	0	0	0	0	0	0	0.007657501	0.008219178	0	0	0	0	0.000418235	0.000548697	8.87E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000309837	0	0	0	0	0	0	0.000913242	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004070556	0	0	0	0	0.001265022	0	0	0	0	0	0	0.001411433	0	0	0	0	0.022581544	0	0.000609013	0	0	0	0	0.001363791	0.00034662	0	0	0	0	0	0	0	0	0	0	0.000709622	0.000347041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__Orbiliales;f__Orbiliaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001918159	0	0	0	0.005722817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002909232	0	0	0	0	0.000218174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.021895994	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001552106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002259036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001097394	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015873016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003338898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000681896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Ascobolaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000280269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006071119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000625391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000696136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pezizaceae	0	0	0	0	0	0	0	0	0	0	0	0	0.000298954	0.000319693	0	0.0109375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000602864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.268156425	0	0	0	0	0.019448213	0	0	0	0.015634772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pyronemataceae	0	0	0	0	0.000674764	0	0	0	0	0	0	0	0	0	0	0	0.000665779	0	0.004078606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007372654	0	0.107003891	0	0	0	0	0.000892459	0.001672241	0	0.008182601	0	0	0	0	0	0	0	0	0	0	0.007467994	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002194787	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004365079	0	0	0	0	0.002633311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Sarcoscyphaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006949615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000396825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Pezizomycetes;o__unidentified;f__unidentified	0	0	0	0	0	0	0	0	0	0	0	0	0.000597907	0	0	0	0	0	0	0	0	0	0	0	0.002735087	0.000727339	0.000751738	0	0	0	0	0	0	0.024471396	0	0	0	0	0	0.029052991	0	0	0	0	0	0	0.013139035	0	0.006029285	0	0	0	0	0	0	0	0	0	0.070874862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010973937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000226142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001130582	0	0	0	0	0	0	2.86E-05	0	0	0.00240048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000446229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002170767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002035278	0	0	0	0	0	0	0	0	0	0	0	0	0.002181025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Debaryomycetaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000496401	0	0	0	0.000370782	0	0.012436405	0	0	0	0	9.09E-05	0	0.000557884	0	0	0	0	0	0	0	0	0	0	0.000446828	0.000196747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.012540617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.144356006	0	0	0	0	0	0	0	0	0	0	0	0.001510048	0	0	0	0	0	0	0	0.015311703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.234946049	0	0	0	0	0	0	0.005866858	0.004178802	0	0	0.002365464	0.001817281	0.007446343	0.000141924	0	0	0	0.005069066	0	0	0	0.002065459	0	0.009425168	0	0.03208066	0.017264167	0.000542888	0.000492611	0.349838378	0.001323802	0.002753513	0.010481612	0.00105042	0.000561693	0.002928054	8.99E-05	0.007747036	0.081361079	0.000824063	0.012966689	0.002279527
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Dipodascaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.86E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Metschnikowiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.032628847	0	0	0	0	0	0.027481115	0.000363669	0.047453486	0.016464732	0.059716298	0	0.080016003	0.039911308	0	0	0.162853297	0	0	0.054475457	0.123771224	0	0.007087271	0	0	0.027482014	0.000560538	0.298527443	0.000159261	0.000109087	0.053832903	0.000150602	0	0.945816187	0	0	0	0	0.011985747	0	0	0	0.013076064	0.428682171	0.000140951	0	0.006803412	0.86948003	0	0	0.001629815	0.002392981	0.178664354	0.000596837	0	0.001920439	8.87E-05	0.003156787	0.24166437	0.719081942	0	0.191139871	0.004221361	0	0.00188902	0.544868146	0.00265444	0.669087137	0	0	0	0.000182415	0.07633864	0.608633505	0.030941409	0.000256921	0	0	0.255639098	0.939654269	0.041210296	0	0.03125	0	0.000116158	0.012922465	0.1297613	0.159668222	0.419555343	0.413307894	0.471551052	0.654228856	0.557418884	0.522356654	0.279640354	0.004690432	0	0.017880184	0.016793893	0.057931964	0.227588201	0.010698467	0.032069971	0.008821454	0.079243911	0	0	0.00372737	0.121271257	0.003445306	0	0.00033761	0.004048583	0.200835364	0.03151101	0.082850324	0	0.253197634	0	0.000169952	0.114822797	0.004432063	0	0.229164735	0.045387345	0	0	0.454016463	0.06125282	0	0	0	0.138045892	0.001084599	0.000479463	0.007944074	0.622775801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000257485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis	0	0.001881468	0	0	0	0	0	0	0	0	0	0	0	0	0.027798461	0	0	0	0	0	0.03759186	0	0	0	0.000390727	0.002000182	0	0.076501638	0	0	0.00240048	0.000886918	0	0	0	0	0	0.003079885	0.012957998	0.010427597	0	0.000247739	0	0.00028777	0.002662556	0.000446229	0.000159261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000372995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000518403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Trichomonascaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000312695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025832595	0	0	0	0	0	0	0	0	0	0	0	0	0	0.044327931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__unidentified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000565291	0	0	0	0	0	0	2.86E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002400549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Schizosaccharomycetes;o__Schizosaccharomycetales;f__Schizosaccharomycetaceae	0	0	0	0.016763774	0	0	0	0	0	0	0	0	0.000298954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.016914114	0	0.023456539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013994102	0	0	0	0	0	0	0	0.010999225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.034179182	0.031877649	0.015582035	0.01734677	0.013572204	0.035862069	0.009256538	0.032653782	0.015951386	0.019427126	0.014285714	0.016195469	0.025864473	0.029387975	0.009328063	0.031079754	0.019447878	0.02235636	0.01951845
k__Fungi;p__Ascomycota;c__Sordariomycetes;Other;Other	0	0.004233302	0	0.003373198	0	0	0	0	0.000224215	0.00036245	0.000301296	0.001072386	0.003587444	0.077046036	0	0.034765625	0	0.000746454	0.015572859	0	0.002261164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000123579	0	0	0	0	0	0	0	0	0.000355619	0	0	0	0	0	0	0	0	0	0.001063547	0.012575889	0	0	0	0	0	0	0.019537178	0	0	5.78E-05	0	0	0	0.000241313	0	0	0.011904762	0	0.000547246	0	0	0	0	0	0	0.002088555	0	0	0.357209411	0	0	0	0	0	0	0	0.000476985	0.000779423	0.001356852	0.000364564	0.001578117	0	0.000625391	0.069259962	0.000184332	0.000763359	0	0	0	0	0	0	0	0.001675042	0	0.002787845	0	0.000609013	0	0	0	0	0.000340948	0	0	0	0	0.000239464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000158103	0	0	0	0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Coniochaetales;f__Coniochaetaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000370782	0	0	0	0	0	0	0	0	0	0.00029759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004908912	0	0	0	0	0	0.000586338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000265887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003976862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Diaporthales;f__Valsaceae	0	0	0	0.000102218	0	0	0	0	0	0	0.000301296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000281902	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001250695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Plectosphaerellaceae	0	0.016462841	0	0.005110907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000465875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;Other	0	0	0	0.009812941	0	0	0	0	0	0	0.00271166	0.005093834	0.001793722	0.002877238	0	0	0.001664447	0	0	0	0.000282646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001956947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010436433	0	0	0	0	0	0	0	0	0.001149425	0	0	0	0	0	0.001350439	0.000311429	0	0	0	0	0	0.043784896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014617096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Bionectriaceae	0	0	0	0	0.006072874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.080116533	0	0	0	0	0	0	0	0	0	0	0	0	0.027540729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Clavicipitaceae	0	0	0	0	0	0	0	0	0	0.003805727	0	0.007238606	0	0	0.00471581	0	0.003994674	0.021647176	0	0	0	0	0	0	0	0	0	0	0	0.005243991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000150602	0	0	0.000248818	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001044205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000472255	0	0.000241313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000116469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.030150754	0	0	0	0	0	0.000622859	0	0	0	0	0	0.022039377	0	0	0	0.000125945	0	0	0	0	0	0	0	0	0	0	0	0	0.059421671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Cordycipitaceae	0	0.005644403	0	0.053562302	0.002024291	0.001917378	0	0.006871728	0	0	0.135884303	0.02386059	0.440956652	0.003516624	0	0.19453125	0.060585885	0	0.065257694	0.081081081	0.002261164	0.179334917	0.051482059	0	0.000260485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.016291699	0	0	0	0	0	0.002153316	0.001054217	0.000617894	0	0.002736999	0	0	0	0	0	0	0.003556188	0	0	0	0	0	0.001055011	0.001392273	0.034833659	0.000108654	0	0.011708586	0.000447628	0.00250941	0.321262003	0.00115371	0.005612066	0	0	0.000151458	0.008213041	0.000115654	0.002237971	0.001416765	0.001138304	0.005067568	0.001556017	0	0.000396825	5.16E-05	0	0.002170767	0.001143511	0	0.000192691	0	0.009589041	0.002088555	0	0.001642935	0.07267645	0.001736111	0.005302819	0.000232315	0.013419483	0.00126968	0.000259202	0	0.00524684	0.004286828	0.002713704	0.000364564	0.01472909	0	0.005628518	0.012966477	0.036313364	0	0.006736275	0.004048583	0	0.024489796	0.032815808	0.000363504	0.007471264	0.010887772	0.000532481	0.037914692	0.001722653	0.00182704	0	0.0401744	0	0	0.009546539	0.00034662	0	0.045841904	0.012576479	0	0.000379891	0.002141058	0	0	0	0.002190101	0	0	0	0.000401929	0	0	0.007953724	0.007511587	0.04528122	0.000628009	0	0	0	0	0	0	0.000293858	0	0	0	0	0	0	0	0	0	0	0.000223564	0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae	0	0	0	0.001533272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000150602	0	0	0	0	0	0	0.019112407	0	0	0	0	0	0	0	0	0.000150716	0	0	0	0	0	0	0	0	0	0.000701508	0	0	0	0.00049776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000349406	0.000434028	0	0	0	0	0.00933126	0	0	0	0	0	0	0	0	0	0.000184332	0	0	0	0	0	0	0.000727008	0	0	0.000532481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000803859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
